Kabupaten/Kota,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR,jml_penduduk,pddk_laki,pddk_pr,luas_hutan,irigasi,nonirigasi,pddk_bekerja,df_air_bersih,NDVI,kelas_ndvi,bulan,tahun,Prediksi_Risiko_Model
Kabupaten Ponorogo,20.16229041330159,30.419504978319843,25.53541609181181,75.59105278991638,74.99500025932055,6.052239573864329,4.857002788147161,100.9741125218596,1.9289108419525165,N ,949318.0,474257.0,475061.0,48342.0,73427.25,6423.75,490912.0,91.15,0.1755695019863646,0,10,2020,0
Kabupaten Ponorogo,20.521783317871588,28.947950571646818,24.670595866783177,79.49082469976372,335.66631698624053,5.779097125002254,4.052367741552385,119.7939393939394,1.70487261044019,N ,949318.0,474257.0,475061.0,48342.0,74330.5,6521.611111111111,490912.0,91.15,0.4332487554168008,2,11,2020,2
Kabupaten Ponorogo,20.260835902195925,26.44158835297188,23.018061222291,88.16028665242467,467.732468928844,2.8413502000787445,3.8035971015951406,149.520601882531,1.475171202713806,E ,949318.0,474257.0,475061.0,48342.0,75233.75,6619.472222222223,490912.0,91.15,0.4609104087649452,2,12,2020,2
Kabupaten Ponorogo,20.11817532114804,26.3918619722406,22.68516934459766,89.52486331102929,615.6937581105251,2.159339000302269,3.58986229529602,175.8067209879685,1.3481703976622,E ,955839.0,477428.0,478411.0,48962.98,76137.0,6717.333333333334,500941.0,96.3,0.3711389256806768,1,1,2021,1
Kabupaten Ponorogo,20.232969159759485,26.22664656173008,22.711256756029595,86.80754132713868,563.4850729779834,3.292838868089472,3.997367227777477,184.36153279894225,1.7527204498374471,N ,955839.0,477428.0,478411.0,48962.98,77040.25,6815.194444444444,500941.0,96.3,0.1590976099522867,0,2,2021,1
Kabupaten Ponorogo,20.080712353989387,27.340846809606475,23.07448950578099,86.84225960420603,525.9813117744433,3.8852323454539928,3.4937107698393586,165.9706744868035,1.3740187828516532,N ,955839.0,477428.0,478411.0,48962.98,77943.5,6913.055555555556,500941.0,96.3,0.5153744448441826,2,3,2021,2
Kabupaten Ponorogo,19.75242374934182,27.867705675706123,23.582525543491386,81.7651329613443,167.3432269962604,5.862405366560382,3.620101685489173,152.3632415366943,1.5088524714985962,N ,955839.0,477428.0,478411.0,48962.98,78846.75,7010.916666666667,500941.0,96.3,0.3248652617777179,1,4,2021,1
Kabupaten Ponorogo,20.057156180971628,28.731711773823083,23.74197455680008,81.41907865711521,91.90909106444192,6.043571715840221,3.88445748992188,104.19040217004328,1.34953370553276,N ,955839.0,477428.0,478411.0,48962.98,79750.0,7108.777777777778,500941.0,96.3,0.3343133214341624,1,5,2021,1
Kabupaten Ponorogo,20.17292214690462,28.317757551485588,23.74230281887092,83.29457804752968,163.3280947807282,5.840296532371838,4.10421836764295,96.91113560665389,1.3205690735510145,E ,955839.0,477428.0,478411.0,48962.98,80653.25,7206.638888888889,500941.0,96.3,0.3707459494398401,1,6,2021,1
Kabupaten Ponorogo,18.58959362164452,29.727649790665104,23.09785227899411,75.53958944281526,25.943084874795765,7.611076414273499,3.742878183618372,111.01664282802145,1.7144608394616592,N ,955839.0,477428.0,478411.0,48962.98,81556.5,7304.5,500941.0,96.3,0.3818992804426933,1,7,2021,1
Kabupaten Ponorogo,19.52839081252595,29.758869169806697,24.29329289525332,76.3505005375875,31.953535715716374,7.955661236931037,4.569343894715728,114.32572263335813,1.9172964558818064,N ,955839.0,477428.0,478411.0,48962.98,82459.75,7402.361111111111,500941.0,96.3,0.3132707691548595,1,8,2021,1
Kabupaten Ponorogo,19.670431353059413,29.977053019826627,24.561524756989908,76.58360992133997,84.30000000000004,6.41788580832657,4.244282079004472,98.05048611150256,1.900015564358599,E ,955839.0,477428.0,478411.0,48962.98,83363.0,7500.222222222223,500941.0,96.3,0.3074100219147074,1,9,2021,1
Kabupaten Ponorogo,20.04455627920348,30.39050660781216,25.20453810211611,76.47950197104069,109.1272727272728,6.907028971840704,3.476137490181868,100.5693850417456,1.573387587971654,N ,955839.0,477428.0,478411.0,48962.98,84266.25,7598.083333333334,500941.0,96.3,0.3043655027656461,1,10,2021,1
Kabupaten Ponorogo,20.128676813111536,27.52950893296002,23.469826430267737,86.97602326702335,386.119264258428,3.346331748928644,3.038637540896493,141.37575757575752,1.1702205151502345,N ,955839.0,477428.0,478411.0,48962.98,85169.5,7695.944444444444,500941.0,96.3,0.3025058874919843,1,11,2021,1
Kabupaten Ponorogo,20.15882986481888,27.436963199491966,24.761947031464825,85.62256871119192,305.99959633454915,3.3750657905601544,3.007896689990239,134.71792341253158,1.359569836078298,N ,955839.0,477428.0,478411.0,48962.98,86072.75,7793.805555555556,500941.0,96.3,0.0907119666771818,0,12,2021,1
Kabupaten Ponorogo,19.64592629112401,27.301431782193745,23.199990744616272,85.42303902955865,430.5878870078386,3.639114189490085,3.2839095949915325,177.42795278319988,1.322628794086354,N ,964253.0,481540.0,482713.0,48963.0,86976.0,7891.666666666667,498849.0,91.5,0.4174017460610403,1,1,2022,1
Kabupaten Ponorogo,19.541959389837377,26.88327766167004,22.940041279155007,86.7772861018036,388.0118150579103,3.094685951772864,3.3157569618021454,176.40397759223845,1.3809266871844612,N ,964253.0,481540.0,482713.0,48963.0,87879.25,7989.527777777778,498849.0,91.5,0.3609531512134176,1,2,2022,1
Kabupaten Ponorogo,19.912199954918936,27.514370446378457,23.328367565091423,86.37499051197251,353.2334466612363,3.809405956109981,3.644434505667692,159.1319648093841,1.2119022603062326,N ,964253.0,481540.0,482713.0,48963.0,88782.5,8087.388888888889,498849.0,91.5,0.3413389670133507,1,3,2022,1
Kabupaten Ponorogo,19.50472431432302,28.08867532483797,23.3672554820679,83.76853738747432,326.0603794233012,5.176382230776747,2.9640238944998547,123.93939393939394,1.2120388610925468,N ,964253.0,481540.0,482713.0,48963.0,89685.75,8185.25,498849.0,91.5,0.4489976280057021,2,4,2022,1
Kabupaten Ponorogo,20.0129439981532,28.20902482399724,23.94370494551713,83.67394805489394,216.12727272727275,5.786268215886672,3.03245283825006,109.10921078383252,1.2396907188054036,E ,964253.0,481540.0,482713.0,48963.0,90589.0,8283.111111111111,498849.0,91.5,0.3917117681724588,1,5,2022,1
Kabupaten Ponorogo,19.261260872903563,28.23275497056925,23.414938208601647,83.48746427087129,195.62727272727287,6.336777760058474,3.220741157579749,115.19130291890671,1.1323675596238405,N ,964253.0,481540.0,482713.0,48963.0,91492.25,8380.972222222223,498849.0,91.5,0.4477012324506656,2,6,2022,2
Kabupaten Ponorogo,18.321896059579714,28.877208360055665,23.06394104473378,79.19395758030417,57.07272727272733,7.141466409243665,3.5599094689579056,133.2018495922209,1.262704183277248,N ,964253.0,481540.0,482713.0,48963.0,92395.5,8478.833333333334,498849.0,91.5,0.356112590806559,1,7,2022,1
Kabupaten Ponorogo,18.83525677887954,28.98660339237446,23.518266859817096,77.4101479915433,48.64545454545454,7.140072374991108,3.7277415191040166,152.19210898067422,1.4599645621157815,N ,964253.0,481540.0,482713.0,48963.0,93298.75,8576.694444444445,498849.0,91.5,0.2481653664239041,1,8,2022,1
Kabupaten Ponorogo,19.534510293536528,30.162417403200816,24.60795043090772,76.70606060606065,63.54545454545463,7.014338421542116,3.615897670680098,128.6733403909363,1.4370735608886305,E ,964253.0,481540.0,482713.0,48963.0,94202.0,8674.555555555555,498849.0,91.5,0.1629529330067849,0,9,2022,0
Kabupaten Ponorogo,19.8044319838808,27.490221118962605,23.682144989994843,85.83446093568448,300.5136188380605,3.861706429890431,2.6601552976926723,150.5051954689057,1.1442515253151673,E ,964253.0,481540.0,482713.0,48963.0,95105.25,8772.416666666668,498849.0,91.5,0.2749850884443248,1,10,2022,1
Kabupaten Ponorogo,19.94244217429928,27.460185250411342,23.52252083217607,86.51845164979902,366.4181818181816,3.513987271732086,3.305098660219399,160.13309439942336,1.0831146126073632,E ,964253.0,481540.0,482713.0,48963.0,96008.5,8870.277777777777,498849.0,91.5,0.1930325950744344,0,11,2022,0
Kabupaten Ponorogo,19.728883724366863,27.115184393535195,23.50210054101117,83.81506413169352,270.4636363636362,3.6500460613940113,2.892218295399532,145.49319964162584,1.2623918041988549,W ,964253.0,481540.0,482713.0,48963.0,96911.75,8968.138888888889,498849.0,91.5,0.3240454399606861,1,12,2022,1
Kabupaten Probolinggo,22.019116616963284,26.65142804835521,23.1526941983578,86.60620955136748,260.028335474283,2.470734382650997,4.958211112646885,157.55633665836135,1.0192197048349902,N ,1155214.0,563711.0,591503.0,56571.0,34265.0,2884.0,573832.0,94.94,0.6186677768721154,2,1,2017,2
Kabupaten Probolinggo,20.42460304167134,26.951492208515283,23.37392864576056,84.44051055506952,329.15782246209085,3.336974201038544,5.595957534150688,150.96140453495985,2.0931592345149603,N ,1155214.0,563711.0,591503.0,56571.0,34923.73611111111,2917.8888888888887,573832.0,94.94,0.6186677768721154,2,2,2017,2
Kabupaten Probolinggo,20.894879166058058,27.668404971325632,23.41421539662531,84.7951160789002,282.8932516128206,3.7088804541519895,4.049759050731344,156.64297916319154,1.1294603164441537,N ,1155214.0,563711.0,591503.0,56571.0,35582.47222222222,2951.777777777778,573832.0,94.94,0.6186677768721154,2,3,2017,2
Kabupaten Probolinggo,21.301029344952667,27.922403019894407,23.79722980904133,84.26990327899408,279.9409826649773,4.090543799142799,4.126622315713271,146.83350003312728,0.8631811126319334,N ,1155214.0,563711.0,591503.0,56571.0,36241.208333333336,2985.6666666666665,573832.0,94.94,0.6186677768721154,2,4,2017,2
Kabupaten Probolinggo,21.33332274171748,29.8086070153436,23.89970412752628,79.74041909679009,88.12727272727275,5.398403881793,4.497785380813541,129.38880012999397,1.0513352248532728,N ,1155214.0,563711.0,591503.0,56571.0,36899.944444444445,3019.555555555556,573832.0,94.94,0.6186677768721154,2,5,2017,2
Kabupaten Probolinggo,20.28170265710988,27.47756949504669,23.354310522674645,81.36282237006397,99.71177237293786,4.790226168773411,4.846749719639364,118.7107336969666,1.6271659710991664,N ,1155214.0,563711.0,591503.0,56571.0,37558.68055555556,3053.4444444444443,573832.0,94.94,0.6186677768721154,2,6,2017,2
Kabupaten Probolinggo,19.1538932706317,28.35754365442177,24.036385080749817,79.40746773508714,41.06052089618586,5.903830983789226,4.941467013852073,130.65519893705618,1.921392333774745,N ,1155214.0,563711.0,591503.0,56571.0,38217.41666666666,3087.333333333333,573832.0,94.94,0.6186677768721154,2,7,2017,2
Kabupaten Probolinggo,17.85867565997502,28.86793027684812,24.332589723588192,75.3214960916091,8.153144862062446,7.443106350148653,5.23325619809438,120.117302052786,2.324949730079981,N ,1155214.0,563711.0,591503.0,56571.0,38876.15277777778,3121.222222222222,573832.0,94.94,0.6186677768721154,2,8,2017,2
Kabupaten Probolinggo,18.233453523426427,30.028843427474094,25.836176292144746,74.23030303030302,19.082330270413703,7.283502038384254,5.412042258300965,125.6250421225428,2.383130099888654,N ,1155214.0,563711.0,591503.0,56571.0,39534.88888888889,3155.1111111111118,573832.0,94.94,0.6186677768721154,2,9,2017,2
Kabupaten Probolinggo,19.45167273075171,31.30723808213212,26.369453670186065,75.83123314408128,73.99090909090908,6.414628230561092,4.714954026461566,142.711329358417,1.7620771746095396,N ,1155214.0,563711.0,591503.0,56571.0,40193.625,3189.0,573832.0,94.94,0.6186677768721154,2,10,2017,2
Kabupaten Probolinggo,19.684916888753573,27.62341266729231,23.813176157309304,83.74384034667449,336.73416185234294,2.8059573687194,4.395995471817118,143.31291644797088,0.9264450969038628,N ,1155214.0,563711.0,591503.0,56571.0,40852.36111111111,3222.8888888888887,573832.0,94.94,0.6186677768721154,2,11,2017,2
Kabupaten Probolinggo,19.521451197403945,27.19473310855432,23.531177096550785,85.00367266340916,362.5528636797525,1.7259911654604658,4.765001024374153,184.2249412321569,1.380718090332788,N ,1155214.0,563711.0,591503.0,56571.0,41511.09722222222,3256.777777777778,573832.0,94.94,0.6186677768721154,2,12,2017,2
Kabupaten Probolinggo,19.700995556472385,26.966720552127523,23.296806570582323,85.91408201565645,359.6363636363636,1.441219092885714,5.148466954560707,185.39722715812275,1.6419661545938748,N ,1162092.0,567105.0,594987.0,56571.0,42169.833333333336,3290.6666666666665,598525.0,90.92,0.6186677768721154,2,1,2018,2
Kabupaten Probolinggo,19.55735116113615,26.722314757759342,23.00752205716376,86.1387238922536,358.62479562609184,2.884421398285416,4.6213551372333965,195.66486503706392,1.2698614499277607,N ,1162092.0,567105.0,594987.0,56571.0,42828.569444444445,3324.555555555556,598525.0,90.92,0.6186677768721154,2,2,2018,2
Kabupaten Probolinggo,19.3090589188668,27.45603569728156,23.31174991562966,84.32864908129538,302.2392330494436,3.604586256125696,4.1447393611711885,167.26055779787245,0.5748671038227493,N ,1162092.0,567105.0,594987.0,56571.0,43487.30555555556,3358.4444444444443,598525.0,90.92,0.6186677768721154,2,3,2018,2
Kabupaten Probolinggo,19.3233432373416,28.921451831459905,24.469592418161582,79.37859087066931,105.2,6.725282624657844,4.4189023495669,104.72747126312235,1.5027098612862928,N ,1162092.0,567105.0,594987.0,56571.0,44146.04166666666,3392.333333333333,598525.0,90.92,0.6186677768721154,2,4,2018,2
Kabupaten Probolinggo,18.79333304254228,28.66080155633428,25.105004847333745,76.88254673718988,27.6454545454545,6.654651913489061,4.424989308129837,151.47181076852522,1.897550140822496,N ,1162092.0,567105.0,594987.0,56571.0,44804.77777777778,3426.222222222222,598525.0,90.92,0.6186677768721154,2,5,2018,2
Kabupaten Probolinggo,18.11108351701065,28.679011818225018,24.44800550333977,78.72145287138342,42.36870924413429,6.540703225082407,4.656343885978179,112.67536828350096,1.881066254798422,N ,1162092.0,567105.0,594987.0,56571.0,45463.51388888889,3460.1111111111118,598525.0,90.92,0.5992066069774924,2,6,2018,2
Kabupaten Probolinggo,16.928007321365634,28.44587654510072,23.545527803263614,79.63317485800812,8.468185814046524,7.658630895942093,4.785709579334811,142.4879060340604,2.0174200783392173,N ,1162092.0,567105.0,594987.0,56571.0,46122.25,3494.0,598525.0,90.92,0.5790967314197152,2,7,2018,2
Kabupaten Probolinggo,16.89424419193498,27.87910859471704,23.582288184189952,73.60954797066753,10.489399376886023,7.22594429384857,4.9135450582651865,134.99140870126527,2.0154026299282504,N ,1162092.0,567105.0,594987.0,56571.0,46780.98611111111,3527.8888888888887,598525.0,90.92,0.5589868558619381,2,8,2018,2
Kabupaten Probolinggo,17.961274211560283,30.620866414916577,25.46887811295037,68.98602819806914,35.46991043329011,7.906681095326944,5.115289938013388,119.85800881691104,2.13542387482756,N ,1162092.0,567105.0,594987.0,56571.0,47439.72222222222,3561.777777777778,598525.0,90.92,0.5395256859673151,2,9,2018,2
Kabupaten Probolinggo,18.499600047607675,31.624359458443266,24.835650459325542,69.10850439882704,12.159635853886398,7.538408500102504,5.251239512247914,111.50733137829916,2.1464058919321363,N ,1162092.0,567105.0,594987.0,56571.0,48098.45833333333,3595.6666666666665,598525.0,90.92,0.5194158104095379,2,10,2018,2
Kabupaten Probolinggo,19.509300455517582,29.08639104058632,24.631631989192886,77.82549164403508,204.05454545454552,4.66728047638834,4.582989714128451,132.07809292575183,1.447542547059592,N ,1162092.0,567105.0,594987.0,56571.0,48757.194444444445,3629.555555555556,598525.0,90.92,0.4999546405149149,2,11,2018,2
Kabupaten Probolinggo,19.33825108902132,27.96465058441068,24.041731733416825,82.97804736365804,307.1368180624826,2.2282084506525623,4.2154158512208735,149.4736786225975,0.6921875269229545,N ,1162092.0,567105.0,594987.0,56571.0,49415.93055555556,3663.444444444444,598525.0,90.92,0.4798447649571378,2,12,2018,2
Kabupaten Probolinggo,18.964524788502235,27.74468529075331,23.659427015388555,85.09604813392137,409.4,3.4811470108267164,5.244213249209989,166.31206302712116,1.6649360386109304,C ,1168503.0,570206.0,598297.0,56571.0,50074.66666666666,3697.333333333333,607717.0,89.59,0.2126825575533053,1,1,2019,1
Kabupaten Probolinggo,18.879506482866685,27.673416482493188,23.3677984229302,85.03956006789734,418.1568745365565,3.568705294255022,4.545860222544733,121.33116883116878,1.1752157187250891,C ,1168503.0,570206.0,598297.0,56571.0,50733.40277777778,3731.222222222222,607717.0,89.59,0.1965661479251657,0,2,2019,0
Kabupaten Probolinggo,19.02174765205528,28.08936569449416,23.389192691028303,85.84979201096306,330.2851955448257,3.490324803176496,4.556288849534577,151.80938416422288,0.6606845135300368,C ,1168503.0,570206.0,598297.0,56571.0,51392.13888888889,3765.1111111111113,607717.0,89.59,0.2506944376007268,1,3,2019,1
Kabupaten Probolinggo,18.86394562846893,28.2086136014838,23.86661655751316,85.70737944212308,529.8226791831939,4.440249412531238,4.207106397129554,121.47797646372372,0.8136951840057959,C ,1168503.0,570206.0,598297.0,56571.0,52050.875,3799.0,607717.0,89.59,0.4143009007164534,1,4,2019,1
Kabupaten Probolinggo,18.033302472015865,28.265031948776272,23.780269114679687,79.28241957945502,67.2472747857275,5.857144426047209,4.3979369687274446,110.2466454275608,1.7213261159241766,C ,1168503.0,570206.0,598297.0,56571.0,52709.61111111111,3832.8888888888887,607717.0,89.59,0.4519590385819801,2,5,2019,1
Kabupaten Probolinggo,16.597028821876886,28.535941770703385,24.00052491896432,76.8050951996983,5.945454545454547,6.469196675996977,4.041063774420033,109.51080005932816,1.8321680943996776,C ,1168503.0,570206.0,598297.0,56571.0,53368.34722222222,3866.777777777778,607717.0,89.59,0.5747969249444426,2,6,2019,1
Kabupaten Probolinggo,16.21435255430321,28.36337677309168,23.92308881728793,75.00282107054088,12.96363636363636,6.769815413245565,4.806745838220817,117.81111826126774,2.025669317611876,C ,1168503.0,570206.0,598297.0,56571.0,54027.08333333333,3900.6666666666665,607717.0,89.59,0.4029104205395918,1,7,2019,1
Kabupaten Probolinggo,16.267483468209985,29.12040470238967,23.96052029631769,72.97430474892508,2.1747498191959647,7.863361309973991,4.916789415313441,109.76498595011331,2.4144793127583224,C ,1168503.0,570206.0,598297.0,56571.0,54685.819444444445,3934.555555555556,607717.0,89.59,0.4717325275146419,2,8,2019,2
Kabupaten Probolinggo,16.65849907411104,30.34687763282478,24.832658628183147,70.68441673389869,4.3085694160341,7.574747188636199,5.381922969366584,101.95699386273154,2.4499132536091324,C ,1168503.0,570206.0,598297.0,56571.0,55344.55555555556,3968.444444444444,607717.0,89.59,0.4158602572017891,1,9,2019,1
Kabupaten Probolinggo,18.20842691340636,32.35956350183198,27.02544933742182,66.1799617782418,2.047184677421282,8.556100068443568,5.525519025607148,107.53079178885638,1.832807838374665,NE,1168503.0,570206.0,598297.0,56571.0,56003.29166666666,4002.333333333333,607717.0,89.59,0.4530877451915038,2,10,2019,2
Kabupaten Probolinggo,18.7697451781007,32.061841808946504,25.35491415227935,70.8757575757576,58.90214165424467,6.092768420845065,4.934184110957105,114.33552737791412,1.5958557271116949,C ,1168503.0,570206.0,598297.0,56571.0,56662.02777777778,4036.222222222222,607717.0,89.59,0.3304270685697099,1,11,2019,1
Kabupaten Probolinggo,19.402974025741493,31.284376965177948,25.12089637732972,78.07907288381145,206.3276636586169,4.108717163658201,4.426381765565449,144.16202328333935,0.774304285422572,C ,1168503.0,570206.0,598297.0,56571.0,57320.76388888889,4070.1111111111113,607717.0,89.59,0.3310581077186137,1,12,2019,1
Kabupaten Probolinggo,19.126715528788573,28.206874831087543,24.0688977522999,83.14461146005662,312.4872391609936,2.842978585750188,4.614491995613454,175.65395894428144,1.251559211118007,C ,1152537.0,568684.0,583853.0,56571.0,57979.5,4104.0,640983.0,92.16,0.3746335645642396,1,1,2020,1
Kabupaten Probolinggo,19.12577774476057,27.816526447236235,23.53119894924852,86.46049985309908,554.0584654616637,3.153003556361187,4.595883218135148,168.90358152950344,1.3805473405737012,C ,1152537.0,568684.0,583853.0,56571.0,58638.23611111111,4137.888888888889,640983.0,92.16,0.2235036810488533,1,2,2020,1
Kabupaten Probolinggo,19.104886907090183,28.21167317650668,23.79468278411269,86.02359108064232,483.9889906046061,3.972646476028564,3.983315939543164,143.26099706744867,1.282972836026803,C ,1152537.0,568684.0,583853.0,56571.0,59296.97222222222,4171.777777777777,640983.0,92.16,0.2992789537558131,1,3,2020,1
Kabupaten Probolinggo,19.31426831210893,28.670817094080785,24.197313609079004,83.07881748376796,252.79974355684857,4.594634290919358,4.288846223425001,112.60606060606064,1.3432370077421507,C ,1152537.0,568684.0,583853.0,56571.0,59955.70833333333,4205.666666666666,640983.0,92.16,0.3243410087751358,1,4,2020,1
Kabupaten Probolinggo,19.453136954763625,29.02738467223758,25.040739572810743,82.84231446886666,227.58025948486537,4.904807935700868,4.3183303066944765,108.46355513874651,1.556972351726051,C ,1152537.0,568684.0,583853.0,56571.0,60614.444444444445,4239.555555555556,640983.0,92.16,0.414014468738359,1,5,2020,1
Kabupaten Probolinggo,17.658733802885774,29.83148003597992,25.200171023678045,78.76718410655651,34.590909090909065,6.0800102208316416,4.457085538835666,110.62424242424234,1.6344835917192164,C ,1152537.0,568684.0,583853.0,56571.0,61273.18055555556,4273.444444444444,640983.0,92.16,0.541142542727396,2,6,2020,1
Kabupaten Probolinggo,17.46549977181511,29.500665067354227,24.899672517481864,77.23943851512169,38.06060917990694,7.302329708785444,4.272496301819411,104.84333055250416,2.1493788515964445,C ,1152537.0,568684.0,583853.0,56571.0,61931.91666666666,4307.333333333333,640983.0,92.16,0.4502396966811364,2,7,2020,2
Kabupaten Probolinggo,19.351148923478203,29.957207341635744,25.43772847471221,75.90884361955779,42.7628533795573,7.437846668715557,4.899880757003358,106.58099571781877,2.374446320006773,C ,1152537.0,568684.0,583853.0,56571.0,62590.65277777778,4341.222222222223,640983.0,92.16,0.4208681944237415,2,8,2020,2
Kabupaten Probolinggo,18.115410139102465,31.253489854220845,27.18167853092297,71.9168331419489,16.025503246116834,7.705029056745894,5.317936208988417,108.2334481032749,2.3619601374403096,C ,1152537.0,568684.0,583853.0,56571.0,63249.38888888889,4375.111111111111,640983.0,92.16,0.3876206780764298,1,9,2020,1
Kabupaten Probolinggo,19.17570088106342,31.128976463939075,26.759364482767733,75.59105278991638,100.54943889437791,6.480971790199456,5.0006546098635445,100.89856240895492,1.711585325384108,SW,1152537.0,568684.0,583853.0,56571.0,63908.125,4409.0,640983.0,92.16,0.3750626619509776,1,10,2020,1
Kabupaten Probolinggo,20.361787097515545,28.918282904396893,24.75859538214544,82.09416704254102,211.7705549264143,5.471403068482221,4.667023436076601,119.7939393939394,1.7048672331143844,SW,1152537.0,568684.0,583853.0,56571.0,64566.86111111111,4442.888888888889,640983.0,92.16,0.261049993079735,1,11,2020,1
Kabupaten Probolinggo,20.457478848129604,26.820111836640272,23.349133093503827,86.23520860258479,458.1164099634814,2.223116442766728,4.814025111894274,152.98278737359135,1.3145107460397512,C ,1152537.0,568684.0,583853.0,56571.0,65225.59722222222,4476.777777777777,640983.0,92.16,0.2278004578753406,1,12,2020,1
Kabupaten Probolinggo,20.41706181597635,26.70660462713548,23.09800500579341,88.91744985167392,496.04450622789614,1.8382275307586844,4.992576222970236,175.8067209879685,1.6105302478014067,C ,1155894.0,570237.0,585657.0,56855.47,65884.33333333333,4510.666666666666,651265.0,93.18,0.2096011544158187,0,1,2021,0
Kabupaten Probolinggo,20.56747812718785,27.25766903384802,23.406878116370887,85.78713189407243,451.3209487803496,3.871226207631902,5.659059198811317,195.02678304559603,2.093241342676824,C ,1155894.0,570237.0,585657.0,56855.47,66543.06944444444,4544.555555555556,651265.0,93.18,0.1931630738717344,0,2,2021,0
Kabupaten Probolinggo,20.053313990369325,27.295784693520915,23.15855318424984,88.0031216229633,519.174851946928,3.1331489783240545,4.537704310164284,165.9706744868035,1.3100945692873136,C ,1155894.0,570237.0,585657.0,56855.47,67201.80555555556,4578.444444444444,651265.0,93.18,0.2196052290015356,1,3,2021,1
Kabupaten Probolinggo,19.739307577694728,27.974526877353497,23.74677528468529,81.17708292689659,167.3432269962604,4.772163162941442,4.764498496139711,150.84867565673915,1.429487569090094,C ,1155894.0,570237.0,585657.0,56855.47,67860.54166666666,4612.333333333333,651265.0,93.18,0.3652394528927617,1,4,2021,1
Kabupaten Probolinggo,20.006243872366447,29.95299744593929,23.870401230188595,80.11641034563674,91.90909085790472,5.848590729615343,4.7785243350493305,107.29863564443583,1.674993181300826,C ,1155894.0,570237.0,585657.0,56855.47,68519.27777777778,4646.222222222223,651265.0,93.18,0.3108768315795301,1,5,2021,1
Kabupaten Probolinggo,21.711598770368,29.64103293021946,25.18582341347844,82.27168947085299,231.527979903418,5.64522822603701,4.562031195906593,98.84466274427233,1.6139851390238686,C ,1155894.0,570237.0,585657.0,56855.47,69178.01388888889,4680.111111111111,651265.0,93.18,0.3667410815637841,1,6,2021,1
Kabupaten Probolinggo,18.92737285448298,29.122960056327585,23.339411930501697,75.53958944281526,45.397590037482175,7.125646049007185,4.626909777907389,117.1458306958093,2.04601620542156,C ,1155894.0,570237.0,585657.0,56855.47,69836.75,4714.0,651265.0,93.18,0.552934298910941,2,7,2021,2
Kabupaten Probolinggo,21.159915414950525,30.38928598404516,25.549745147295493,76.5090094697524,37.82101725681743,7.303210020561776,5.2799086442641245,103.5234520956409,2.370189600063168,C ,1155894.0,570237.0,585657.0,56855.47,70495.48611111111,4747.888888888889,651265.0,93.18,0.2995806338846239,1,8,2021,1
Kabupaten Probolinggo,19.59946124184897,30.62727129992088,25.390885685819114,76.70757448448565,84.30000000000004,5.748843849091919,5.316753655055435,106.71402430302636,2.178491740638157,C ,1155894.0,570237.0,585657.0,56855.47,71154.22222222222,4781.777777777777,651265.0,93.18,0.4620126011722528,2,9,2021,2
Kabupaten Probolinggo,19.45079136716569,31.097284026131675,25.133732481909263,77.70379129517175,109.1272727272728,6.06804593529763,4.72605275170246,119.9151111868759,1.5559842525490089,C ,1155894.0,570237.0,585657.0,56855.47,71812.95833333333,4815.666666666666,651265.0,93.18,0.3683127836558515,1,10,2021,1
Kabupaten Probolinggo,18.791399681799792,27.202570480533208,23.47660174694909,86.04228058755115,376.267228696704,3.063628897609114,4.259678911304887,141.37575757575752,1.1699988624664943,C ,1155894.0,570237.0,585657.0,56855.47,72471.69444444444,4849.555555555556,651265.0,93.18,0.3499918854765941,1,11,2021,1
Kabupaten Probolinggo,18.002969581191877,27.55359097776787,24.263583028504108,85.19616229620529,309.8160232794972,3.4667456950809257,4.678264709086348,163.0407393107962,1.0840218912726396,C ,1155894.0,570237.0,585657.0,56855.47,73130.43055555556,4883.444444444444,651265.0,93.18,0.3310602906913615,1,12,2021,1
Kabupaten Probolinggo,17.773804048896015,27.02426863436963,23.03240938415831,86.57048987048834,359.88204303481217,2.609190631043849,4.841052521991001,187.0249952639009,1.4380313518845638,C ,1159965.0,572137.0,587828.0,56855.0,73789.16666666666,4917.333333333333,649736.0,95.92,0.3739399172752876,1,1,2022,1
Kabupaten Probolinggo,17.81755145675421,27.38675019081313,23.147984207235268,85.45930712950141,280.6594072009297,3.349222855433445,4.787030310491985,176.88048491320217,1.2122703244732165,C ,1159965.0,572137.0,587828.0,56855.0,74447.90277777778,4951.222222222223,649736.0,95.92,0.3218292307828088,1,2,2022,1
Kabupaten Probolinggo,17.902920858332173,27.49824820208716,23.676396620228,85.69645109913306,328.643110902538,3.2429382869484344,4.84035128858277,159.1319648093841,1.31854965894451,C ,1159965.0,572137.0,587828.0,56855.0,75106.63888888889,4985.111111111111,649736.0,95.92,0.2364502003088,1,3,2022,1
Kabupaten Probolinggo,17.86122556825075,27.888104728605576,23.61529785963253,82.60634152581967,243.3495256887008,4.559137971261244,4.061357271044907,123.93939393939394,0.9885040799040904,C ,1159965.0,572137.0,587828.0,56855.0,75765.375,5019.0,649736.0,95.92,0.3567274950832034,1,4,2022,1
